"batch_id","run_id","agent_name","graph_name","file","line","timestamp","tool_call_id","action_type","target","outcome","http_status","http_ok","response_length","content_type","error","error_type","result_line","result_timestamp"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","682","2026-06-07 22:06:01,670","call_1q4K7jLNTceHyL5xCMCXPogn","http_get","http://127.0.1.1:8080/cells/11/9","success","200","True","1288","text/turtle",,,"683","2026-06-07 22:06:01,687"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","686","2026-06-07 22:06:04,416","call_EzIbj8n2Krj3bAwfku1uBLdK","http_post","http://127.0.1.1:8080/cells/12/9","success","201","True","47","text/plain;charset=iso-8859-1",,,"687","2026-06-07 22:06:04,513"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","690","2026-06-07 22:06:06,576","call_KFbKkwSe2OzIafoG8ZqpcjaP","http_get","http://127.0.1.1:8080/cells/12/9","success","200","True","1212","text/turtle",,,"691","2026-06-07 22:06:06,581"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","694","2026-06-07 22:06:08,550","call_bwafNmJi4vvNWG8qKV7Ukafr","http_get","http://127.0.1.1:8080/cells/12/9","success","200","True","1212","text/turtle",,,"695","2026-06-07 22:06:08,556"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","698","2026-06-07 22:06:10,057","call_flcgMudAhUfFO7gxcpGLNaVn","http_get","http://127.0.1.1:8080/maze","success","200","True","1014","text/turtle",,,"699","2026-06-07 22:06:10,083"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","702","2026-06-07 22:06:15,470","call_X7T1JdK39nwU8alfAOPqCZdL","http_get","http://127.0.1.1:8080/cells/0","success","403","False","470","text/turtle",,,"703","2026-06-07 22:06:15,496"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","706","2026-06-07 22:06:17,264","call_fqa00p45X1110S7F45Yn8qg2","http_get","http://127.0.1.1:8080/cells/12/9","success","200","True","1212","text/turtle",,,"707","2026-06-07 22:06:17,270"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","710","2026-06-07 22:06:19,125","call_z55TpfMyfar9OgjnZKyNgqzd","http_get","http://127.0.1.1:8080/cells/12/9","success","200","True","1212","text/turtle",,,"711","2026-06-07 22:06:19,145"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","714","2026-06-07 22:06:20,929","call_zunwAAeQ3UDJyeycBMip2sBn","http_get","http://127.0.1.1:8080/cells/12/9","success","200","True","1212","text/turtle",,,"715","2026-06-07 22:06:20,957"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","718","2026-06-07 22:06:22,757","call_hh8bFR7qRCHLyuZh6iyEqaLO","http_get","http://127.0.1.1:8080/cells/12/9","success","200","True","1212","text/turtle",,,"719","2026-06-07 22:06:22,781"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","722","2026-06-07 22:06:24,641","call_YXjWARUC5K2L1iB3csphjwS1","http_get","http://127.0.1.1:8080/cells/12/9","success","200","True","1212","text/turtle",,,"723","2026-06-07 22:06:24,646"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","726","2026-06-07 22:06:26,928","call_pg5J21SZHt5yjr0LTKMJKbCS","http_get","http://127.0.1.1:8080/cells/12/9","success","200","True","1212","text/turtle",,,"727","2026-06-07 22:06:26,951"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","730","2026-06-07 22:06:29,286","call_T2aAi9qNlxbc9gC6PKMR9BWT","http_get","http://127.0.1.1:8080/cells/12/9","success","200","True","1212","text/turtle",,,"731","2026-06-07 22:06:29,303"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","734","2026-06-07 22:06:31,591","call_w9wivW7ZRXDBHOR4QePtQ4ir","http_get","http://127.0.1.1:8080/cells/12/9","success","200","True","1212","text/turtle",,,"735","2026-06-07 22:06:31,620"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","738","2026-06-07 22:06:33,565","call_8pGSSaqDPfmeaCPNhQhMUg2x","http_get","http://127.0.1.1:8080/cells/11/9","success","403","False","476","text/turtle",,,"739","2026-06-07 22:06:33,570"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","742","2026-06-07 22:06:35,386","call_Fiutso5yeaQfqEFbtfCSpK75","http_get","http://127.0.1.1:8080/cells/12/9","success","200","True","1212","text/turtle",,,"743","2026-06-07 22:06:35,393"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","746","2026-06-07 22:06:37,317","call_C8YFCZH7NNfGAn2QLglMtfBM","http_get","http://127.0.1.1:8080/cells/12/9","success","200","True","1212","text/turtle",,,"747","2026-06-07 22:06:37,344"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","750","2026-06-07 22:06:39,233","call_0xDCMSeFC0HtftfNHxlpPHUy","http_get","http://127.0.1.1:8080/cells/12/9","success","200","True","1212","text/turtle",,,"751","2026-06-07 22:06:39,238"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","754","2026-06-07 22:06:41,651","call_KxTNZ7wnZMLmTEmuqDG65b3V","http_get","http://127.0.1.1:8080/cells/12/9","success","200","True","1212","text/turtle",,,"755","2026-06-07 22:06:41,655"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","758","2026-06-07 22:06:43,460","call_k3v2BCXNAhhN0wgh3MGrIs5m","http_get","http://127.0.1.1:8080/cells/12/9","success","200","True","1212","text/turtle",,,"759","2026-06-07 22:06:43,465"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","762","2026-06-07 22:06:45,547","call_7T4jZevq67G5Bkqt0AdVfApE","http_get","http://127.0.1.1:8080/cells/12/9","success","200","True","1212","text/turtle",,,"763","2026-06-07 22:06:45,551"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","766","2026-06-07 22:06:47,781","call_hQij4QKKxCO6WWlwR7hVRrm3","http_get","http://127.0.1.1:8080/cells/12/9","success","200","True","1212","text/turtle",,,"767","2026-06-07 22:06:47,787"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","770","2026-06-07 22:06:49,766","call_RLyjqcYZhrZ5txFaTJs1zV5t","http_get","http://127.0.1.1:8080/cells/12/9","success","200","True","1212","text/turtle",,,"771","2026-06-07 22:06:49,784"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","774","2026-06-07 22:06:51,775","call_3vvM9mKfeaLS1lVMWMcxgHWU","http_get","http://127.0.1.1:8080/cells/12/9","success","200","True","1212","text/turtle",,,"775","2026-06-07 22:06:51,800"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","778","2026-06-07 22:06:53,737","call_pzNEQCzCipSrI9Luggj0UrbA","http_get","http://127.0.1.1:8080/cells/12/9","success","200","True","1212","text/turtle",,,"779","2026-06-07 22:06:53,767"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","782","2026-06-07 22:06:56,122","call_BVVyfQ6alcMPlqyN6dlgulMh","http_get","http://127.0.1.1:8080/cells/12/9","success","200","True","1212","text/turtle",,,"783","2026-06-07 22:06:56,128"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","786","2026-06-07 22:06:58,036","call_IGfCWjQWPEHKgG9Ps9YeeRsq","http_get","http://127.0.1.1:8080/cells/12/9","success","200","True","1212","text/turtle",,,"787","2026-06-07 22:06:58,062"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","790","2026-06-07 22:06:59,879","call_cEDyDGlvBe0ho3jNwd9CADR6","http_get","http://127.0.1.1:8080/cells/12/9","success","200","True","1212","text/turtle",,,"791","2026-06-07 22:06:59,906"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","794","2026-06-07 22:07:01,879","call_kQ99ya8GhT9webpm2CGcywRA","http_get","http://127.0.1.1:8080/cells/11/9","success","403","False","476","text/turtle",,,"795","2026-06-07 22:07:01,896"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","798","2026-06-07 22:07:04,765","call_46NkKVmGjOpujUDiEfF4525m","http_get","http://127.0.1.1:8080/cells/12/9","success","200","True","1212","text/turtle",,,"799","2026-06-07 22:07:04,770"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","802","2026-06-07 22:07:07,049","call_ECFGztCZGiqcLshjVbZ0vjrT","http_get","http://127.0.1.1:8080/cells/12/9","success","200","True","1212","text/turtle",,,"803","2026-06-07 22:07:07,055"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","806","2026-06-07 22:07:09,760","call_C7T7i7hHHrF76AJydr3achd8","http_post","http://127.0.1.1:8080/cells/11/9","success","201","True","47","text/plain;charset=iso-8859-1",,,"807","2026-06-07 22:07:09,864"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","810","2026-06-07 22:07:11,627","call_X2rFSp725RV4q2IXDlGozUl0","http_get","http://127.0.1.1:8080/cells/11/9","success","200","True","1288","text/turtle",,,"811","2026-06-07 22:07:11,654"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","814","2026-06-07 22:07:13,686","call_54hpID6XmFRib0TM5wY2BIJ9","http_get","http://127.0.1.1:8080/cells/11/9","success","200","True","1288","text/turtle",,,"815","2026-06-07 22:07:13,701"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","818","2026-06-07 22:07:15,650","call_p7jc5kidbiOk83EaRe20ba6e","http_get","http://127.0.1.1:8080/cells/11/9","success","200","True","1288","text/turtle",,,"819","2026-06-07 22:07:15,669"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","822","2026-06-07 22:07:17,892","call_n1hB88U3ERfB6JpfCYUYiKrh","http_get","http://127.0.1.1:8080/cells/11/9","success","200","True","1288","text/turtle",,,"823","2026-06-07 22:07:17,911"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","826","2026-06-07 22:07:19,772","call_bQFfJR4WFJ6FMg2TWggtfvpM","http_get","http://127.0.1.1:8080/cells/11/9","success","200","True","1288","text/turtle",,,"827","2026-06-07 22:07:19,790"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","830","2026-06-07 22:07:22,581","call_isgqLWgrlrglHCOls4NJgtsi","http_post","http://127.0.1.1:8080/cells/11/10","success","201","True","48","text/plain;charset=iso-8859-1",,,"831","2026-06-07 22:07:22,664"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","834","2026-06-07 22:07:24,279","call_Gtt82sF5cqVcqhjWeBRJ5ufG","http_get","http://127.0.1.1:8080/cells/11/10","success","200","True","1241","text/turtle",,,"835","2026-06-07 22:07:24,285"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","838","2026-06-07 22:07:27,507","call_1vNkxCBstp8RKx2ihOyye9Gd","http_post","http://127.0.1.1:8080/cells/11/11","success","201","True","48","text/plain;charset=iso-8859-1",,,"839","2026-06-07 22:07:27,594"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","842","2026-06-07 22:07:29,286","call_qiDOD0Rrxc1ohgso1wOAGMzr","http_get","http://127.0.1.1:8080/cells/11/11","success","200","True","1268","text/turtle",,,"843","2026-06-07 22:07:29,300"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","846","2026-06-07 22:07:31,006","call_UOVSAAw4iM5ChycjDcSJl1JD","http_get","http://127.0.1.1:8080/cells/11/11","success","200","True","1268","text/turtle",,,"847","2026-06-07 22:07:31,028"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","850","2026-06-07 22:07:33,604","call_zil6Fg7HaIexNS79bLjvCQFm","http_post","http://127.0.1.1:8080/cells/10/11","success","201","True","48","text/plain;charset=iso-8859-1",,,"851","2026-06-07 22:07:33,701"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","854","2026-06-07 22:07:35,257","call_WzJWRSl1a6r4fACOJqFpBVH4","http_get","http://127.0.1.1:8080/cells/10/11","success","200","True","1216","text/turtle",,,"855","2026-06-07 22:07:35,283"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","858","2026-06-07 22:07:41,834","call_4AlhkBtvLUY8oXTVjJxLVSum","http_get","http://127.0.1.1:8080/cells/10/11","success","200","True","1216","text/turtle",,,"859","2026-06-07 22:07:41,849"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","862","2026-06-07 22:07:44,914","call_YtVLyHKKtJJV8Iqg0nuYer3u","http_get","http://127.0.1.1:8080/cells/10/11","success","200","True","1216","text/turtle",,,"863","2026-06-07 22:07:44,920"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","866","2026-06-07 22:07:47,866","call_QLSuWOQKbK9MoUUQN0cgrmgF","http_post","http://127.0.1.1:8080/cells/12/11","success","403","False","467","text/turtle",,,"867","2026-06-07 22:07:47,885"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","870","2026-06-07 22:07:49,921","call_ocpiLqm4q4FO3PFMqHcq8jbd","http_get","http://127.0.1.1:8080/cells/11/11","success","403","False","479","text/turtle",,,"871","2026-06-07 22:07:49,946"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","874","2026-06-07 22:07:51,640","call_sKdf0JY7eyMHlxLFVO7fFQCV","http_get","http://127.0.1.1:8080/cells/10/11","success","200","True","1216","text/turtle",,,"875","2026-06-07 22:07:51,661"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","878","2026-06-07 22:07:53,516","call_doddmDRLAUWec2DakjLuX8jI","http_get","http://127.0.1.1:8080/cells/10/11","success","200","True","1216","text/turtle",,,"879","2026-06-07 22:07:53,522"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","882","2026-06-07 22:07:55,316","call_uLwNzn6ZJj9XEnek1rQ1TlbN","http_get","http://127.0.1.1:8080/cells/10/11","success","200","True","1216","text/turtle",,,"883","2026-06-07 22:07:55,322"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","886","2026-06-07 22:07:57,994","call_iVf2hgKKXTJgzLiMByELF25D","http_post","http://127.0.1.1:8080/cells/11/11","success","201","True","48","text/plain;charset=iso-8859-1",,,"887","2026-06-07 22:07:58,079"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","890","2026-06-07 22:08:00,240","call_pVKudClJvIZeMdNXME9FBSXm","http_get","http://127.0.1.1:8080/cells/11/11","success","200","True","1268","text/turtle",,,"891","2026-06-07 22:08:00,254"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","894","2026-06-07 22:08:03,215","call_Vv3HfumgJrc3iXdNNzY71owg","http_post","http://127.0.1.1:8080/cells/12/11","success","201","True","48","text/plain;charset=iso-8859-1",,,"895","2026-06-07 22:08:03,300"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","898","2026-06-07 22:08:05,024","call_zy7tc0Vt9ROiqZdkoDC8Fuzo","http_get","http://127.0.1.1:8080/cells/12/11","success","200","True","1216","text/turtle",,,"899","2026-06-07 22:08:05,029"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","902","2026-06-07 22:08:07,585","call_IUrlig2AhSjQlU4FE8TqNt3x","http_get","http://127.0.1.1:8080/cells/12/11","success","200","True","1216","text/turtle",,,"903","2026-06-07 22:08:07,601"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","906","2026-06-07 22:08:09,546","call_KC1pwqpwmqvEeXAnVpHVFYza","http_get","http://127.0.1.1:8080/cells/12/11","success","200","True","1216","text/turtle",,,"907","2026-06-07 22:08:09,576"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","910","2026-06-07 22:08:11,418","call_pDq9AExn2ZKFE81uigMWlcwy","http_get","http://127.0.1.1:8080/cells/12/11","success","200","True","1216","text/turtle",,,"911","2026-06-07 22:08:11,444"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","914","2026-06-07 22:08:13,320","call_GpgaRmg1X8iyUIlcm8WrPBYs","http_get","http://127.0.1.1:8080/cells/12/11","success","200","True","1216","text/turtle",,,"915","2026-06-07 22:08:13,325"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","918","2026-06-07 22:08:15,335","call_4HsqOT8SxrkgoesIQqt1Lw3U","http_get","http://127.0.1.1:8080/cells/12/11","success","200","True","1216","text/turtle",,,"919","2026-06-07 22:08:15,363"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","922","2026-06-07 22:08:17,731","call_k7XewoyawR1Sno7gPS6WSaaF","http_get","http://127.0.1.1:8080/cells/12/11","success","200","True","1216","text/turtle",,,"923","2026-06-07 22:08:17,736"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","926","2026-06-07 22:08:19,568","call_dePBhiQU5siaDKHOtZt5fDvS","http_get","http://127.0.1.1:8080/cells/12/11","success","200","True","1216","text/turtle",,,"927","2026-06-07 22:08:19,590"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","930","2026-06-07 22:08:21,615","call_CgHTblldomDHN1jRvBY9Hnfc","http_get","http://127.0.1.1:8080/cells/12/11","success","200","True","1216","text/turtle",,,"931","2026-06-07 22:08:21,621"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","934","2026-06-07 22:08:23,932","call_NIcglo2GU5oeTBfewvoCv48k","http_get","http://127.0.1.1:8080/cells/12/11","success","200","True","1216","text/turtle",,,"935","2026-06-07 22:08:23,937"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","938","2026-06-07 22:08:25,911","call_f5g3WJ3tBPvq46hwxe4gvnEV","http_get","http://127.0.1.1:8080/cells/12/11","success","200","True","1216","text/turtle",,,"939","2026-06-07 22:08:25,917"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","942","2026-06-07 22:08:28,114","call_va36D2iHwIOdXqUt9b2rOWyE","http_get","http://127.0.1.1:8080/cells/12/11","success","200","True","1216","text/turtle",,,"943","2026-06-07 22:08:28,139"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","946","2026-06-07 22:08:30,267","call_NKAMTsDWy2wWLTfBlTlUD1BJ","http_get","http://127.0.1.1:8080/cells/12/11","success","200","True","1216","text/turtle",,,"947","2026-06-07 22:08:30,283"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","950","2026-06-07 22:08:32,053","call_rbUdLsosTsyMK4yZ1RD5jxYm","http_get","http://127.0.1.1:8080/cells/12/11","success","200","True","1216","text/turtle",,,"951","2026-06-07 22:08:32,058"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","954","2026-06-07 22:08:33,959","call_uvclUn13iCG6qSeuHio3K6hd","http_get","http://127.0.1.1:8080/cells/12/11","success","200","True","1216","text/turtle",,,"955","2026-06-07 22:08:33,978"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","958","2026-06-07 22:08:35,829","call_0TUE7PUi6afV6UNnHfa6jI1g","http_get","http://127.0.1.1:8080/cells/12/11","success","200","True","1216","text/turtle",,,"959","2026-06-07 22:08:35,849"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","962","2026-06-07 22:08:37,893","call_pDZ2mH5cvSxLoiZum5IamI0u","http_get","http://127.0.1.1:8080/cells/12/11","success","200","True","1216","text/turtle",,,"963","2026-06-07 22:08:37,898"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","966","2026-06-07 22:08:39,764","call_Nea6Jgoo1w7UczmvbfaKdKRX","http_get","http://127.0.1.1:8080/cells/12/11","success","200","True","1216","text/turtle",,,"967","2026-06-07 22:08:39,781"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","970","2026-06-07 22:08:41,973","call_etzDCx8WOEcpEfaM4PjTBNzg","http_get","http://127.0.1.1:8080/cells/12/11","success","200","True","1216","text/turtle",,,"971","2026-06-07 22:08:41,996"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","974","2026-06-07 22:08:43,877","call_Q7oTJAX00MzGruxUyOva35ak","http_get","http://127.0.1.1:8080/cells/12/11","success","200","True","1216","text/turtle",,,"975","2026-06-07 22:08:43,907"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","978","2026-06-07 22:08:46,436","call_VJT0BEpWUoV97cN65oKr3AQq","http_get","http://127.0.1.1:8080/cells/12/11","success","200","True","1216","text/turtle",,,"979","2026-06-07 22:08:46,458"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","982","2026-06-07 22:08:48,512","call_sxiukvwef9oGGgNqoYh6kU6E","http_get","http://127.0.1.1:8080/cells/12/11","success","200","True","1216","text/turtle",,,"983","2026-06-07 22:08:48,542"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","986","2026-06-07 22:08:50,398","call_GyQvLHxCVlATCeNjIm7jx1fS","http_get","http://127.0.1.1:8080/maze","success","200","True","1014","text/turtle",,,"987","2026-06-07 22:08:50,424"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","990","2026-06-07 22:08:52,599","call_CpMLhy4QbzNo7ozpVmvlKabh","http_get","http://127.0.1.1:8080/cells/12/11","success","200","True","1216","text/turtle",,,"991","2026-06-07 22:08:52,618"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","994","2026-06-07 22:08:54,911","call_IC0DtiGUAv03AZO8pe38o2Qz","http_get","http://127.0.1.1:8080/cells/12/11","success","200","True","1216","text/turtle",,,"995","2026-06-07 22:08:54,916"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","998","2026-06-07 22:08:56,697","call_vVidcDfzN8vNt9nruo30OuqX","http_get","http://127.0.1.1:8080/cells/11/10","success","403","False","479","text/turtle",,,"999","2026-06-07 22:08:56,722"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","1002","2026-06-07 22:08:58,484","call_TTqLNJ7kJVbnaQOoIvHX36dO","http_get","http://127.0.1.1:8080/cells/12/11","success","200","True","1216","text/turtle",,,"1003","2026-06-07 22:08:58,500"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","1006","2026-06-07 22:09:01,637","call_UZzykziQ16GLCTG1XANWBJ8u","http_get","http://127.0.1.1:8080/cells/11/11","success","403","False","479","text/turtle",,,"1007","2026-06-07 22:09:01,652"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","1010","2026-06-07 22:09:04,110","call_lycD06NEuv4KfgfQDodfzall","http_get","http://127.0.1.1:8080/cells/12/11","success","200","True","1216","text/turtle",,,"1011","2026-06-07 22:09:04,137"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","1014","2026-06-07 22:09:06,311","call_R3Pf09hcsuV3mflwmcSqH79X","http_get","http://127.0.1.1:8080/cells/12/11","success","200","True","1216","text/turtle",,,"1015","2026-06-07 22:09:06,329"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","1018","2026-06-07 22:09:09,399","call_2cfS0VRtUShu80O1tpJ1P1ra","http_post","http://127.0.1.1:8080/cells/11/11","success","201","True","48","text/plain;charset=iso-8859-1",,,"1019","2026-06-07 22:09:09,487"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","1022","2026-06-07 22:09:11,421","call_lkVowMcL3l1grUYXJoSQpY5U","http_get","http://127.0.1.1:8080/cells/11/11","success","200","True","1268","text/turtle",,,"1023","2026-06-07 22:09:11,443"
