"batch_id","run_id","agent_name","graph_name","file","line","timestamp","tool_call_id","action_type","target","outcome","http_status","http_ok","response_length","content_type","error","error_type","result_line","result_timestamp"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3817","2026-06-07 21:23:06,943","call_GfzkWYCi2XQ8ufqSJiaryQbL","http_post","http://127.0.1.1:8080/cells/11/10","success","409","False","453","text/turtle",,,"3818","2026-06-07 21:23:06,950"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3833","2026-06-07 21:23:08,815","call_kQFHbCXUZnIai2dCVX7VJugq","http_get","http://127.0.1.1:8080/cells/11/11","success","403","False","479","text/turtle",,,"3834","2026-06-07 21:23:08,832"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3849","2026-06-07 21:23:10,867","call_EbfoFGSpjCWhgxQ6xhfjBBrm","http_get","http://127.0.1.1:8080/cells/10/11","success","200","True","1216","text/turtle",,,"3850","2026-06-07 21:23:10,872"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3865","2026-06-07 21:23:13,752","call_8PEA7E2koDTspsPw2ZdncN4y","http_post","http://127.0.1.1:8080/cells/11/11","success","201","True","48","text/plain;charset=iso-8859-1",,,"3866","2026-06-07 21:23:13,847"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3875","2026-06-07 21:23:15,797","call_yx4BaRkoJsIQpu11nl4Wn7IB","http_get","http://127.0.1.1:8080/cells/11/11","success","200","True","1268","text/turtle",,,"3876","2026-06-07 21:23:15,814"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3891","2026-06-07 21:23:18,730","call_t2D75JrrszaQRiQqwYHrOpBT","http_post","http://127.0.1.1:8080/cells/11/10","success","201","True","48","text/plain;charset=iso-8859-1",,,"3892","2026-06-07 21:23:18,827"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3901","2026-06-07 21:23:21,058","call_PylNCWFiHG8x7lFYdgVWFXYr","http_get","http://127.0.1.1:8080/cells/11/10","success","200","True","1241","text/turtle",,,"3902","2026-06-07 21:23:21,063"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3917","2026-06-07 21:23:22,960","call_fhCGLCtu2VeNbC1kXzrXww0K","http_get","http://127.0.1.1:8080/cells/11/10","success","200","True","1241","text/turtle",,,"3918","2026-06-07 21:23:22,988"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3933","2026-06-07 21:23:24,808","call_4FHYuflTFxioNB0pHuXvfC7X","http_get","http://127.0.1.1:8080/cells/11/9","success","403","False","477","text/turtle",,,"3934","2026-06-07 21:23:24,832"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3949","2026-06-07 21:23:28,185","call_MGjOYqOsEg49brBUPQxz6yQc","http_post","http://127.0.1.1:8080/cells/11/9","success","201","True","47","text/plain;charset=iso-8859-1",,,"3950","2026-06-07 21:23:28,287"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3959","2026-06-07 21:23:29,985","call_vwj33U7gcuu2U4yIzK9Xfxq1","http_get","http://127.0.1.1:8080/cells/11/9","success","200","True","1288","text/turtle",,,"3960","2026-06-07 21:23:29,990"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3975","2026-06-07 21:23:33,107","call_mhpZSmxNJY5ZQG4sCRppTgeL","http_post","http://127.0.1.1:8080/cells/10/9","success","201","True","47","text/plain;charset=iso-8859-1",,,"3976","2026-06-07 21:23:33,200"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3985","2026-06-07 21:23:35,013","call_X2HuCU7x9qCwLw0XOFiGJwRL","http_get","http://127.0.1.1:8080/cells/10/9","success","200","True","1212","text/turtle",,,"3986","2026-06-07 21:23:35,032"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","4001","2026-06-07 21:23:37,831","call_lLtLdtJf149PUXb6NyWqZgIa","http_post","http://127.0.1.1:8080/cells/11/9","success","201","True","47","text/plain;charset=iso-8859-1",,,"4002","2026-06-07 21:23:37,912"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","4011","2026-06-07 21:23:40,001","call_LLyKuf98B3uMyB0elynudCZW","http_get","http://127.0.1.1:8080/cells/11/9","success","200","True","1288","text/turtle",,,"4012","2026-06-07 21:23:40,020"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","4027","2026-06-07 21:23:42,975","call_3NDQQDV43pcAilnirshBjamg","http_post","http://127.0.1.1:8080/cells/11/8","success","201","True","47","text/plain;charset=iso-8859-1",,,"4028","2026-06-07 21:23:43,070"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","4037","2026-06-07 21:23:44,788","call_jsUhOVguzd7yZUmNBDxEpwDX","http_get","http://127.0.1.1:8080/cells/11/8","success","200","True","1237","text/turtle",,,"4038","2026-06-07 21:23:44,814"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","4053","2026-06-07 21:23:47,669","call_BZLM9UwxyOk59wgV5OKPif4o","http_post","http://127.0.1.1:8080/cells/11/7","success","201","True","47","text/plain;charset=iso-8859-1",,,"4054","2026-06-07 21:23:47,760"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","4063","2026-06-07 21:23:49,611","call_F8FNTVM2fBcKFeD8fJxxENR7","http_get","http://127.0.1.1:8080/cells/11/7","success","200","True","1237","text/turtle",,,"4064","2026-06-07 21:23:49,626"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","4079","2026-06-07 21:23:52,456","call_EzgjYseced18jvNuEBw0QVJ1","http_post","http://127.0.1.1:8080/cells/11/6","success","201","True","47","text/plain;charset=iso-8859-1",,,"4080","2026-06-07 21:23:52,553"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","4089","2026-06-07 21:23:54,524","call_nKhj301DBodVlkV1xps89iso","http_get","http://127.0.1.1:8080/cells/11/6","success","200","True","1603","text/turtle",,,"4090","2026-06-07 21:23:54,552"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","4154","2026-06-07 21:23:57,534","call_lpQT290Piv83bctdJBnDIN2R","http_post","http://127.0.1.1:8080/cells/11/5","success","201","True","47","text/plain;charset=iso-8859-1",,,"4155","2026-06-07 21:23:57,611"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","4164","2026-06-07 21:24:00,374","call_7GIa6x2zCfWOh9v2su6HnUen","http_get","http://127.0.1.1:8080/cells/11/5","success","200","True","1578","text/turtle",,,"4165","2026-06-07 21:24:00,392"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","4229","2026-06-07 21:24:03,785","call_MhyURdVFOxJwrTAm7k9JfDZx","http_post","http://127.0.1.1:8080/cells/12/5","success","201","True","47","text/plain;charset=iso-8859-1",,,"4230","2026-06-07 21:24:03,883"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","4239","2026-06-07 21:24:05,822","call_1Apb6t0Iu7TDWpM1FBOB1Tzi","http_get","http://127.0.1.1:8080/cells/12/5","success","200","True","2106","text/turtle",,,"4240","2026-06-07 21:24:05,827"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","4255","2026-06-07 21:24:09,789","call_aulUIIS5nTrTrH6h2mtFXV8f","http_post","http://127.0.1.1:8080/cells/12/5","success","409","False","450","text/turtle",,,"4256","2026-06-07 21:24:09,818"
