"batch_id","run_id","agent_name","file","line","cycle","cycle_timestamp","tool_name","tool_call_id","selected_uri","selection_mode","opportunistic_count","contingency_guidance_count","followed_top_opportunistic","followed_top_contingency_guidance","followed_any_top_guidance","top_opportunistic_target","top_contingency_guidance_target","prompt_context_id","metric_quality"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","7829","310","2026-06-26T18:34:27.328+00:00","http_get","call_NlDB2UxZjVe6npUxiYie7P7j","http://127.0.1.1:8080/cells/29/24","advisory_prompt","0","0","False","False","False",,,"prompt-219cf82c0acf49b18f2994a16ae55a1a","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","7846","311","2026-06-26T18:34:30.756+00:00","http_get","call_pz7ck2VtSzJu72de9R9LMyUF","http://127.0.1.1:8080/cells/29/25","advisory_prompt","0","0","False","False","False",,,"prompt-dacd128b466e4ef5b8806cd95c5fe5ab","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","7884","312","2026-06-26T18:34:33.491+00:00","http_get","call_9i0BzlCSqxBFuZJIyfRGgosV","http://127.0.1.1:8080/cells/29/25","advisory_prompt","2","0","False","False","False","http://127.0.1.1:8080/cells/29/24",,"prompt-13e724dfd3f84cc7ac9206a66483fe3b","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","7922","313","2026-06-26T18:34:36.979+00:00","http_get","call_4D10QzcuZNKQty7mh2Aaj84u","http://127.0.1.1:8080/cells/29/24","advisory_prompt","2","0","True","False","True","http://127.0.1.1:8080/cells/29/24",,"prompt-723bafc852f84bd98ae594ad139dbe85","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","7939","314","2026-06-26T18:34:40.573+00:00","http_get","call_sJjtOpfwQ5Xt4bjaoiK5PDFK","http://127.0.1.1:8080/cells/29/25","advisory_prompt","0","0","False","False","False",,,"prompt-54d641b46d864233bd35a51c6218baef","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","7977","315","2026-06-26T18:34:43.809+00:00","http_get","call_DFVrh3Lpaw5d44mMmLosXNOc","http://127.0.1.1:8080/cells/29/24","advisory_prompt","2","0","True","False","True","http://127.0.1.1:8080/cells/29/24",,"prompt-a1197f062ba2429a9583e6d3285cf808","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","7994","316","2026-06-26T18:34:46.985+00:00","http_get","call_F755D0sN0Mg3a5BRT8XxUdDX","http://127.0.1.1:8080/cells/29/25","advisory_prompt","0","0","False","False","False",,,"prompt-6aa7e4b90e7f40709fd5b37eadf2368b","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","8032","317","2026-06-26T18:34:49.831+00:00","http_get","call_mbuZszQWbRcUU0RdzN9uVXMT","http://127.0.1.1:8080/cells/29/24","advisory_prompt","2","0","True","False","True","http://127.0.1.1:8080/cells/29/24",,"prompt-34941568be294a019a7fd97e2ad4dc0d","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","8049","318","2026-06-26T18:34:53.411+00:00","http_get","call_BVzpj3wHmQ9Y4nweVG0jhrkh","http://127.0.1.1:8080/cells/29/25","advisory_prompt","0","0","False","False","False",,,"prompt-6e422eef3ff34c3c81b6ec4d5ef0df5e","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","8087","319","2026-06-26T18:34:57.904+00:00","http_get","call_VbatjIufaeSCp6gc77yHNVeZ","http://127.0.1.1:8080/cells/29/24","advisory_prompt","2","0","True","False","True","http://127.0.1.1:8080/cells/29/24",,"prompt-c3927d09791147818dacb3552fac6582","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","8104","320","2026-06-26T18:35:03.754+00:00","http_get","call_f16ngQizvVshOl5zu9KKNoeB","http://127.0.1.1:8080/cells/29/25","advisory_prompt","0","0","False","False","False",,,"prompt-749dae47c8b7473f8f20a91392c87837","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","8142","321","2026-06-26T18:35:06.638+00:00","http_post","call_UDVGBqTZOAgDsuxMYm8ruOAh","http://127.0.1.1:8080/cells/29/26","advisory_prompt","2","0","False","False","False","http://127.0.1.1:8080/cells/29/24",,"prompt-33bfe9e54ba94bd587a745ffb29a3a1b","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","8154","322","2026-06-26T18:35:10.230+00:00","http_get","call_ZIFEgctTR0G3r2yqF1JetiHE","http://127.0.1.1:8080/cells/29/26","advisory_prompt","0","0","False","False","False",,,"prompt-4a0260cf22824bf997a3185bdb03a836","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","8192","323","2026-06-26T18:35:13.311+00:00","http_get","call_BdhVnXuxgI9HzxdJuQ9UWnm3","http://127.0.1.1:8080/cells/29/26","advisory_prompt","2","0","False","False","False","http://127.0.1.1:8080/cells/29/25",,"prompt-62e0990158f540fdb65c25e30faf5ffb","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","8230","324","2026-06-26T18:35:16.303+00:00","http_get","call_D2Cv5Ie24GPniTW0uVddNxf9","http://127.0.1.1:8080/cells/29/26","advisory_prompt","2","0","False","False","False","http://127.0.1.1:8080/cells/29/25",,"prompt-40a4971467d84d1d888f403759bac28e","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","8268","325","2026-06-26T18:35:20.085+00:00","http_post","call_zuKlXxRNFcXn8DMYB1FWZr50","http://127.0.1.1:8080/cells/29/27","advisory_prompt","2","0","False","False","False","http://127.0.1.1:8080/cells/29/25",,"prompt-d8155e5c32274303a29f8776e71f93a6","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","8280","326","2026-06-26T18:35:23.920+00:00","http_get","call_368Dv95GB2wjzJl4ohp9dAbG","http://127.0.1.1:8080/cells/29/27","advisory_prompt","0","0","False","False","False",,,"prompt-6dc5c594a640472489b91abcb5e18540","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","8318","327","2026-06-26T18:35:26.931+00:00","http_get","call_KrYAFnmD48eZlRTFyOAXMbvW","http://127.0.1.1:8080/cells/29/27","advisory_prompt","2","0","False","False","False","http://127.0.1.1:8080/cells/29/26",,"prompt-bb61c08e094b4617917b529d9dbf7438","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","8356","328","2026-06-26T18:35:29.683+00:00","http_get","call_lgsoQL4i2yViknXdWEtAjJYq","http://127.0.1.1:8080/cells/29/27","advisory_prompt","2","0","False","False","False","http://127.0.1.1:8080/cells/29/26",,"prompt-6eaaf849169248cb82e76a1adcf607ee","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","8394","329","2026-06-26T18:35:32.822+00:00","http_post","call_6fIQ4jK06kvwZdAn70xUaS3e","http://127.0.1.1:8080/cells/29/28","advisory_prompt","2","0","False","False","False","http://127.0.1.1:8080/cells/29/26",,"prompt-529f0142570e4240bebf99895c375e7e","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","8406","330","2026-06-26T18:35:37.406+00:00","http_get","call_RLWSk51ZQzmTm1JLuv99ImMG","http://127.0.1.1:8080/cells/29/28","advisory_prompt","0","0","False","False","False",,,"prompt-272efb50de8b449ba5eacdcb47a58835","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","8444","331","2026-06-26T18:35:40.026+00:00","http_get","call_tXpCchWtsDpHJnlNW0dl8wyu","http://127.0.1.1:8080/cells/29/28","advisory_prompt","2","0","False","False","False","http://127.0.1.1:8080/cells/29/27",,"prompt-450cf3979bae40f3bbae7c6109021724","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","8482","332","2026-06-26T18:35:43.414+00:00","http_get","call_ZiO8c38nS4fCOFGSFd5eXC9U","http://127.0.1.1:8080/cells/29/28","advisory_prompt","2","0","False","False","False","http://127.0.1.1:8080/cells/29/27",,"prompt-4d923ec3afb843e09f4fe441605656c1","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","8520","333","2026-06-26T18:35:46.550+00:00","http_post","call_qy0sroXy9nddoTz0eqLZ6K64","http://127.0.1.1:8080/cells/29/29","advisory_prompt","2","0","False","False","False","http://127.0.1.1:8080/cells/29/27",,"prompt-4f691d55289e4ef6abfa5ed09d8682e1","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","8532","334","2026-06-26T18:35:50.401+00:00","http_get","call_w8as2yr2Q0M5pHlCdG9OOm6Z","http://127.0.1.1:8080/cells/29/29","advisory_prompt","0","0","False","False","False",,,"prompt-c977ac4afdbd48af8f8e6733b545830c","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","8570","335","2026-06-26T18:35:53.580+00:00","http_get","call_q1y9jAbIfXsjhYVTnNGql2GQ","http://127.0.1.1:8080/cells/30/29","advisory_prompt","2","0","False","False","False","http://127.0.1.1:8080/cells/29/28",,"prompt-008899953a4e43a3ae94a0c78f103d12","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","8587","336","2026-06-26T18:35:57.126+00:00","http_get","call_1bWfv5J6CJk7Bg8IIOGJ2J8A","http://127.0.1.1:8080/cells/29/29","advisory_prompt","0","0","False","False","False",,,"prompt-ceba3a474efa45998dad7aeeb997af63","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","8625","337","2026-06-26T18:36:00.273+00:00","http_post","call_4tDjs8nKPSkqDu6DAHtgUhLE","http://127.0.1.1:8080/cells/30/29","advisory_prompt","2","0","False","False","False","http://127.0.1.1:8080/cells/29/28",,"prompt-52b88e9e93144ea9bb86d2779461304c","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","8637","338","2026-06-26T18:36:04.432+00:00","http_get","call_zJMuxPk5bqBAt9ONlXd4hBVJ","http://127.0.1.1:8080/cells/30/29","advisory_prompt","0","0","False","False","False",,,"prompt-f1e9add4ce9d4fe6bfba0396ddf51c8b","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","8675","339","2026-06-26T18:36:07.979+00:00","http_get","call_F5jRgngOXNB9UauhpfEgIIUS","http://127.0.1.1:8080/cells/31/29","advisory_prompt","2","0","False","False","False","http://127.0.1.1:8080/cells/29/29",,"prompt-b1fa97a6a6f245de9512fda5a24c9634","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","8692","340","2026-06-26T18:36:10.830+00:00","http_get","call_5I8LwuImAFO4Kgc0KF64QaXT","http://127.0.1.1:8080/cells/30/29","advisory_prompt","0","0","False","False","False",,,"prompt-798c5243025e4d779c9deffdc8f6abfc","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","8730","341","2026-06-26T18:36:14.921+00:00","http_post","call_xFUPq0yZnSoBiDmJbtWAQZZM","http://127.0.1.1:8080/cells/31/29","advisory_prompt","2","0","False","False","False","http://127.0.1.1:8080/cells/29/29",,"prompt-646339cecd054d30b0c287023493c585","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","8742","342","2026-06-26T18:36:20.077+00:00","http_get","call_JEz9GP6Ac2rbpJYiMbIbckzQ","http://127.0.1.1:8080/cells/31/29","advisory_prompt","0","0","False","False","False",,,"prompt-d467f16dbac946e686a8a4e9d5e3732a","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","8782","343","2026-06-26T18:36:23.092+00:00","http_post","call_0RQ1TJZX0QXAp3MQP2grAY1w","http://127.0.1.1:8080/cells/31/30","advisory_prompt","3","0","True","False","True","http://127.0.1.1:8080/cells/31/30",,"prompt-7b2f66185d9a48a886b2312db1be7c04","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","8794","344","2026-06-26T18:36:28.166+00:00","http_get","call_r5NzrlDN35OZEEEGqLLbzdFe","http://127.0.1.1:8080/cells/31/30","advisory_prompt","0","0","False","False","False",,,"prompt-1e0a2b16325d43bbb140425922f002a5","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","8832","345","2026-06-26T18:36:31.375+00:00","http_post","call_F2u6kpZobtfdukxDvwxxajrA","http://127.0.1.1:8080/cells/32/30","advisory_prompt","2","0","True","False","True","http://127.0.1.1:8080/cells/32/30",,"prompt-86247f74219347f8bff79ad6bc4fec20","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","8844","346","2026-06-26T18:36:35.512+00:00","http_get","call_GuZ812CXSHXEnFjyxitnxuZ8","http://127.0.1.1:8080/cells/32/30","advisory_prompt","0","0","False","False","False",,,"prompt-ab01ae3ce11048e3af1ccefc051d302d","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","8882","347","2026-06-26T18:36:40.268+00:00","http_get","call_Wc4yFizmLb757C4flJnCjWKh","http://127.0.1.1:8080/cells/32/30","advisory_prompt","2","0","False","False","False","http://127.0.1.1:8080/cells/33/30",,"prompt-529498699c48430f98b0884ff954b3fd","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","8920","348","2026-06-26T18:36:42.929+00:00","http_post","call_EnL2VW5N2mGX8QVjNneyYhKe","http://127.0.1.1:8080/cells/33/30","advisory_prompt","2","0","True","False","True","http://127.0.1.1:8080/cells/33/30",,"prompt-6694b17785324079a064e3ffd4b8bcf7","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","8932","349","2026-06-26T18:36:48.346+00:00","http_get","call_iMWHa7l6NMfHNeQVLFEL0OFT","http://127.0.1.1:8080/cells/33/30","advisory_prompt","0","0","False","False","False",,,"prompt-efda7c7f9cb243ff96fe80db6420187f","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","8972","350","2026-06-26T18:36:51.657+00:00","http_post","call_oZwYet54evV5OM0B93TqeEkG","http://127.0.1.1:8080/cells/33/31","advisory_prompt","3","0","True","False","True","http://127.0.1.1:8080/cells/33/31",,"prompt-0d5aa0e3ee974780b52ef92d0f151594","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","8984","351","2026-06-26T18:36:55.379+00:00","http_get","call_3vRF69Crabo1vodCAbVcJo8R","http://127.0.1.1:8080/cells/33/31","advisory_prompt","0","0","False","False","False",,,"prompt-c8b74b3d972847e4b136a317306fda11","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","9022","352","2026-06-26T18:36:58.646+00:00","http_get","call_5qZZQbTNh9D7UYeNoVYItSLM","http://127.0.1.1:8080/cells/33/31","advisory_prompt","2","0","False","False","False","http://127.0.1.1:8080/cells/33/32",,"prompt-7a11b9ed0db248ef870bbb6345913b7d","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","9060","353","2026-06-26T18:37:01.435+00:00","http_post","call_nxVEopR7LLzlkZZ7jBjfDowI","http://127.0.1.1:8080/cells/33/32","advisory_prompt","2","0","True","False","True","http://127.0.1.1:8080/cells/33/32",,"prompt-3b50db7329ea489e8fc4443d88652912","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","9072","354","2026-06-26T18:37:05.730+00:00","http_get","call_e3L8ZL1cr5sxwdl7eoeR1nkc","http://127.0.1.1:8080/cells/33/32","advisory_prompt","0","0","False","False","False",,,"prompt-a66f35e7ab164c56aff0f7c90d4fc15a","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","9110","355","2026-06-26T18:37:11.905+00:00","http_post","call_jqXyJqtPkcTaAI2xZQHKFo3r","http://127.0.1.1:8080/cells/33/33","advisory_prompt","2","0","True","False","True","http://127.0.1.1:8080/cells/33/33",,"prompt-a1c5712875a64b6193c21aa2db620d2e","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","9122","356","2026-06-26T18:37:16.373+00:00","http_get","call_FTnf0u1oC9O0kaguIchFA35C","http://127.0.1.1:8080/cells/33/33","advisory_prompt","0","0","False","False","False",,,"prompt-e5ca2ed94a9a4ad6a8aad1a9ad28aaad","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","9162","357","2026-06-26T18:37:19.506+00:00","http_get","call_6bsO4q5pvZeRyRRwhuY3qW3V","http://127.0.1.1:8080/cells/33/33","advisory_prompt","3","0","False","False","False","http://127.0.1.1:8080/cells/33/34",,"prompt-aee8a190ad944d93a9a93845adae029b","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","9202","358","2026-06-26T18:37:23.263+00:00","http_post","call_eStw4O4C9WujbvHBsFQa8a7t","http://127.0.1.1:8080/cells/33/34","advisory_prompt","3","0","True","False","True","http://127.0.1.1:8080/cells/33/34",,"prompt-c0c7de1c463d4ba58d28d97162d2946d","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","9214","359","2026-06-26T18:37:27.434+00:00","http_get","call_oLrvrCsJSW6y6uWQHQ2oNNHj","http://127.0.1.1:8080/cells/33/34","advisory_prompt","0","0","False","False","False",,,"prompt-96df5868e1d4447aa4fe074fbd3435e9","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","9252","360","2026-06-26T18:37:31.621+00:00","http_post","call_tTXyyJ4o3nKmeIDscakjtdAj","http://127.0.1.1:8080/cells/33/35","advisory_prompt","2","0","True","False","True","http://127.0.1.1:8080/cells/33/35",,"prompt-c28d83e896924e07974d363d73d861bf","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","9264","361","2026-06-26T18:37:36.236+00:00","http_get","call_lf4PJXt5JYSUGKCIBjTDCQ3v","http://127.0.1.1:8080/cells/33/35","advisory_prompt","0","0","False","False","False",,,"prompt-33d87b9bfddc43998d1164017f4e9d7f","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","9302","362","2026-06-26T18:37:39.506+00:00","http_get","call_12RsaB61YScYmNBZmJRusL2x","http://127.0.1.1:8080/cells/33/35","advisory_prompt","2","0","False","False","False","http://127.0.1.1:8080/cells/33/36",,"prompt-3298f4c76bfb4ea689417084e57fbd6d","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","9340","363","2026-06-26T18:37:42.580+00:00","http_post","call_geeQWD4jwcgzFSc0M0jSflqA","http://127.0.1.1:8080/cells/33/36","advisory_prompt","2","0","True","False","True","http://127.0.1.1:8080/cells/33/36",,"prompt-62ae82f3a08a44aea145093a05dcc076","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","9352","364","2026-06-26T18:37:46.468+00:00","http_get","call_5WW2mub9c11goXMeBwgxTU8N","http://127.0.1.1:8080/cells/33/36","advisory_prompt","0","0","False","False","False",,,"prompt-86ab8594c65b409ca3604fdc8cfe6e28","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","9394","365","2026-06-26T18:37:49.309+00:00","http_post","call_4UbJrSByDfQmn32LkY1aqpSh","http://127.0.1.1:8080/cells/32/36","advisory_prompt","4","0","False","False","False","http://127.0.1.1:8080/cells/34/36",,"prompt-aca944a94444458c9c2c25c5ea06ec1d","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","9406","366","2026-06-26T18:37:54.731+00:00","http_get","call_MckGUn1bvTSByCrPpugr4Kaf","http://127.0.1.1:8080/cells/32/36","advisory_prompt","0","0","False","False","False",,,"prompt-4231906b5eb94838865e4863ae031f5f","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","9439","367","2026-06-26T18:37:57.664+00:00","http_get","call_pvvCdmGuFPTbpCY3ftWDnb2x","http://127.0.1.1:8080/cells/32/36","advisory_prompt","2","0","False","False","False","http://127.0.1.1:8080/cells/31/36",,"prompt-83a8e9116e064c77be918d08732311a5","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","9472","368","2026-06-26T18:38:02.048+00:00","http_get","call_Wj1r25u3ojfEtITKUhLiRvVB","http://127.0.1.1:8080/cells/32/36","advisory_prompt","2","0","False","False","False","http://127.0.1.1:8080/cells/33/36",,"prompt-bfbd8639f41a4647a7df0e89b26bf471","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","9505","369","2026-06-26T18:38:06.455+00:00","http_get","call_hmqBKWjPNIxVEH7ywOUeloFr","http://127.0.1.1:8080/cells/32/36","advisory_prompt","2","0","False","False","False","http://127.0.1.1:8080/cells/31/36",,"prompt-55e7c53452594eb9a6a8c08515e43178","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","9538","370","2026-06-26T18:38:10.059+00:00","http_get","call_P8RziG5hJwbtVupRA16kSvYY","http://127.0.1.1:8080/cells/32/36","advisory_prompt","2","0","False","False","False","http://127.0.1.1:8080/cells/31/36",,"prompt-75598e2844794e11a43417d35387b8f2","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","9571","371","2026-06-26T18:38:13.927+00:00","http_get","call_9SDPtHCA7MCErt9pJmTIqWVB","http://127.0.1.1:8080/cells/32/36","advisory_prompt","2","0","False","False","False","http://127.0.1.1:8080/cells/31/36",,"prompt-00449dcaacc14e64ab6546c5f490a794","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","9604","372","2026-06-26T18:38:17.494+00:00","http_post","call_bHkSr4Ixsn3wDMbtmpHQXXoF","http://127.0.1.1:8080/cells/31/36","advisory_prompt","2","0","True","False","True","http://127.0.1.1:8080/cells/31/36",,"prompt-c4f4b83088884cd7b4d6b0f37beba249","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","9616","373","2026-06-26T18:38:22.235+00:00","http_get","call_Cc4Znt07d2AS5soQTbP5Qfo7","http://127.0.1.1:8080/cells/31/36","advisory_prompt","0","0","False","False","False",,,"prompt-846368223b8b453493a6343a2ed24e2e","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","9651","374","2026-06-26T18:38:26.152+00:00","http_get","call_AlAiDBMf9t310gNPCLdwzCXo","http://127.0.1.1:8080/cells/31/36","advisory_prompt","3","0","False","False","False","http://127.0.1.1:8080/cells/31/35",,"prompt-5cd1f21799d14689bced5d46c332e998","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","9686","375","2026-06-26T18:38:29.248+00:00","http_post","call_x5LtsBqsAf2oOajKh4CjnJRl","http://127.0.1.1:8080/cells/31/35","advisory_prompt","3","0","False","False","False","http://127.0.1.1:8080/cells/30/36",,"prompt-7d893e3c96954b1a84f1cd503ad1cf09","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","9698","376","2026-06-26T18:38:33.781+00:00","http_get","call_6niLMZLwR7Le1XGm2HuEFkR5","http://127.0.1.1:8080/cells/31/35","advisory_prompt","0","0","False","False","False",,,"prompt-e39258b862ca40dfb81510eb902553cb","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","9734","377","2026-06-26T18:38:37.506+00:00","http_get","call_xLa6lhuGO7p6nzWmIvUBsAkw","http://127.0.1.1:8080/cells/31/35","advisory_prompt","1","0","False","False","False","http://127.0.1.1:8080/cells/31/36",,"prompt-c537d176f2804c82b9bd25b192b80c9a","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","9770","378","2026-06-26T18:38:41.497+00:00","http_get","call_EVg0A3mM7HjUvRldgXKdN2jd","http://127.0.1.1:8080/cells/31/35","advisory_prompt","1","0","False","False","False","http://127.0.1.1:8080/cells/31/36",,"prompt-4596cc80463848d0bdaa43f56d085ed9","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","9806","379","2026-06-26T18:38:45.557+00:00","http_get","call_hPGjs2WW3n5OYhLLXTGjeqF0","http://127.0.1.1:8080/cells/31/35","advisory_prompt","1","0","False","False","False","http://127.0.1.1:8080/cells/31/36",,"prompt-141aa7e170714fc9b5f8268d2aa3ce42","selection_event"
