"batch_id","run_id","agent_name","file","line","react_event","cycle","cycle_timestamp","tool_call_id","tool_name","target","type","pattern_id","utility","entries","reason"
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","6514","react.ccrs.opportunistic.cycle_annotations","267","2026-06-26T18:31:39.888+00:00","call_avplvjKRp3qRndFUF8k3Qs3K","http_get",,,,,"2",
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","6537","react.ccrs.opportunistic.evaluate","268","2026-06-26T18:31:43.035+00:00","call_BbaZoZPyQ5KilEFNzcKaqlZM","http_get",,,,,,
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","6540","react.ccrs.opportunistic.classpath.resolved",,,,,,,,,"40",
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","6545","react.ccrs.opportunistic.detected","268","2026-06-26T18:31:43.035+00:00","call_BbaZoZPyQ5KilEFNzcKaqlZM","http_get","http://127.0.1.1:8080/cells/30/29","stigmergy","https://example.org/stigmark#stigmergyMarkerPattern","0.533333333333333",,
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","6546","react.ccrs.opportunistic.detected","268","2026-06-26T18:31:43.035+00:00","call_BbaZoZPyQ5KilEFNzcKaqlZM","http_get","http://127.0.1.1:8080/cells/29/28","stigmergy","https://example.org/stigmark#stigmergyMarkerPattern","0.533333333333333",,
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","6547","react.ccrs.opportunistic.cycle_annotations","268","2026-06-26T18:31:43.035+00:00","call_BbaZoZPyQ5KilEFNzcKaqlZM","http_get",,,,,"2",
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","6570","react.ccrs.opportunistic.evaluate","269","2026-06-26T18:31:47.378+00:00","call_YUUB0lwuISaTPRIHBOERdnqF","http_get",,,,,,
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","6573","react.ccrs.opportunistic.classpath.resolved",,,,,,,,,"40",
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","6578","react.ccrs.opportunistic.detected","269","2026-06-26T18:31:47.378+00:00","call_YUUB0lwuISaTPRIHBOERdnqF","http_get","http://127.0.1.1:8080/cells/29/28","stigmergy","https://example.org/stigmark#stigmergyMarkerPattern","0.533333333333333",,
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","6579","react.ccrs.opportunistic.detected","269","2026-06-26T18:31:47.378+00:00","call_YUUB0lwuISaTPRIHBOERdnqF","http_get","http://127.0.1.1:8080/cells/30/29","stigmergy","https://example.org/stigmark#stigmergyMarkerPattern","0.533333333333333",,
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","6580","react.ccrs.opportunistic.cycle_annotations","269","2026-06-26T18:31:47.378+00:00","call_YUUB0lwuISaTPRIHBOERdnqF","http_get",,,,,"2",
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","6603","react.ccrs.opportunistic.evaluate","270","2026-06-26T18:31:50.368+00:00","call_1FYDaqDTtjaCFnBIa8utw9BJ","http_get",,,,,,
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","6606","react.ccrs.opportunistic.classpath.resolved",,,,,,,,,"40",
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","6611","react.ccrs.opportunistic.detected","270","2026-06-26T18:31:50.368+00:00","call_1FYDaqDTtjaCFnBIa8utw9BJ","http_get","http://127.0.1.1:8080/cells/29/28","stigmergy","https://example.org/stigmark#stigmergyMarkerPattern","0.533333333333333",,
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","6612","react.ccrs.opportunistic.detected","270","2026-06-26T18:31:50.368+00:00","call_1FYDaqDTtjaCFnBIa8utw9BJ","http_get","http://127.0.1.1:8080/cells/30/29","stigmergy","https://example.org/stigmark#stigmergyMarkerPattern","0.533333333333333",,
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","6613","react.ccrs.opportunistic.cycle_annotations","270","2026-06-26T18:31:50.368+00:00","call_1FYDaqDTtjaCFnBIa8utw9BJ","http_get",,,,,"2",
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","6636","react.ccrs.opportunistic.evaluate","271","2026-06-26T18:31:54.003+00:00","call_aTCaMuCZQjuXMR0wfn66kqQs","http_post",,,,,,
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","6638","react.ccrs.opportunistic.skipped","271","2026-06-26T18:31:54.003+00:00","call_aTCaMuCZQjuXMR0wfn66kqQs","http_post",,,,,,"invalid_turtle"
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","6648","react.ccrs.opportunistic.evaluate","272","2026-06-26T18:31:57.096+00:00","call_YVEXtnnpoTndSiefKK4k19NZ","http_get",,,,,,
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","6651","react.ccrs.opportunistic.classpath.resolved",,,,,,,,,"40",
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","6656","react.ccrs.opportunistic.detected","272","2026-06-26T18:31:57.096+00:00","call_YVEXtnnpoTndSiefKK4k19NZ","http_get","http://127.0.1.1:8080/cells/29/29","stigmergy","https://example.org/stigmark#stigmergyMarkerPattern","0.533333333333333",,
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","6657","react.ccrs.opportunistic.detected","272","2026-06-26T18:31:57.096+00:00","call_YVEXtnnpoTndSiefKK4k19NZ","http_get","http://127.0.1.1:8080/cells/29/27","stigmergy","https://example.org/stigmark#stigmergyMarkerPattern","0.533333333333333",,
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","6658","react.ccrs.opportunistic.cycle_annotations","272","2026-06-26T18:31:57.096+00:00","call_YVEXtnnpoTndSiefKK4k19NZ","http_get",,,,,"2",
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","6681","react.ccrs.opportunistic.evaluate","273","2026-06-26T18:32:00.290+00:00","call_IsruY0e1JeY7TK5OPenwLvtR","http_get",,,,,,
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","6684","react.ccrs.opportunistic.classpath.resolved",,,,,,,,,"40",
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","6689","react.ccrs.opportunistic.detected","273","2026-06-26T18:32:00.290+00:00","call_IsruY0e1JeY7TK5OPenwLvtR","http_get","http://127.0.1.1:8080/cells/29/27","stigmergy","https://example.org/stigmark#stigmergyMarkerPattern","0.533333333333333",,
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","6690","react.ccrs.opportunistic.detected","273","2026-06-26T18:32:00.290+00:00","call_IsruY0e1JeY7TK5OPenwLvtR","http_get","http://127.0.1.1:8080/cells/29/29","stigmergy","https://example.org/stigmark#stigmergyMarkerPattern","0.533333333333333",,
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","6691","react.ccrs.opportunistic.cycle_annotations","273","2026-06-26T18:32:00.290+00:00","call_IsruY0e1JeY7TK5OPenwLvtR","http_get",,,,,"2",
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","6714","react.ccrs.opportunistic.evaluate","274","2026-06-26T18:32:03.610+00:00","call_dLrtYxGQhVkmq3S46a9mm8zx","http_get",,,,,,
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","6717","react.ccrs.opportunistic.classpath.resolved",,,,,,,,,"40",
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","6722","react.ccrs.opportunistic.detected","274","2026-06-26T18:32:03.610+00:00","call_dLrtYxGQhVkmq3S46a9mm8zx","http_get","http://127.0.1.1:8080/cells/29/27","stigmergy","https://example.org/stigmark#stigmergyMarkerPattern","0.533333333333333",,
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","6723","react.ccrs.opportunistic.detected","274","2026-06-26T18:32:03.610+00:00","call_dLrtYxGQhVkmq3S46a9mm8zx","http_get","http://127.0.1.1:8080/cells/29/29","stigmergy","https://example.org/stigmark#stigmergyMarkerPattern","0.533333333333333",,
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","6724","react.ccrs.opportunistic.cycle_annotations","274","2026-06-26T18:32:03.610+00:00","call_dLrtYxGQhVkmq3S46a9mm8zx","http_get",,,,,"2",
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","6747","react.ccrs.opportunistic.evaluate","275","2026-06-26T18:32:06.478+00:00","call_NmguCA7PCP19tlSxxA4qI9XC","http_get",,,,,,
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","6750","react.ccrs.opportunistic.classpath.resolved",,,,,,,,,"40",
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","6755","react.ccrs.opportunistic.detected","275","2026-06-26T18:32:06.478+00:00","call_NmguCA7PCP19tlSxxA4qI9XC","http_get","http://127.0.1.1:8080/cells/29/29","stigmergy","https://example.org/stigmark#stigmergyMarkerPattern","0.533333333333333",,
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","6756","react.ccrs.opportunistic.detected","275","2026-06-26T18:32:06.478+00:00","call_NmguCA7PCP19tlSxxA4qI9XC","http_get","http://127.0.1.1:8080/cells/29/27","stigmergy","https://example.org/stigmark#stigmergyMarkerPattern","0.533333333333333",,
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","6757","react.ccrs.opportunistic.cycle_annotations","275","2026-06-26T18:32:06.478+00:00","call_NmguCA7PCP19tlSxxA4qI9XC","http_get",,,,,"2",
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","6780","react.ccrs.opportunistic.evaluate","276","2026-06-26T18:32:09.962+00:00","call_Vvz6At2Sw7XrcEUsdcodcI3f","http_get",,,,,,
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","6783","react.ccrs.opportunistic.classpath.resolved",,,,,,,,,"40",
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","6788","react.ccrs.opportunistic.detected","276","2026-06-26T18:32:09.962+00:00","call_Vvz6At2Sw7XrcEUsdcodcI3f","http_get","http://127.0.1.1:8080/cells/29/27","stigmergy","https://example.org/stigmark#stigmergyMarkerPattern","0.533333333333333",,
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","6789","react.ccrs.opportunistic.detected","276","2026-06-26T18:32:09.962+00:00","call_Vvz6At2Sw7XrcEUsdcodcI3f","http_get","http://127.0.1.1:8080/cells/29/29","stigmergy","https://example.org/stigmark#stigmergyMarkerPattern","0.533333333333333",,
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","6790","react.ccrs.opportunistic.cycle_annotations","276","2026-06-26T18:32:09.962+00:00","call_Vvz6At2Sw7XrcEUsdcodcI3f","http_get",,,,,"2",
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","6813","react.ccrs.opportunistic.evaluate","277","2026-06-26T18:32:13.264+00:00","call_fSjctXXwoJ1ltJaafDkIzpZT","http_get",,,,,,
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","6816","react.ccrs.opportunistic.classpath.resolved",,,,,,,,,"40",
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","6821","react.ccrs.opportunistic.detected","277","2026-06-26T18:32:13.264+00:00","call_fSjctXXwoJ1ltJaafDkIzpZT","http_get","http://127.0.1.1:8080/cells/29/29","stigmergy","https://example.org/stigmark#stigmergyMarkerPattern","0.533333333333333",,
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","6822","react.ccrs.opportunistic.detected","277","2026-06-26T18:32:13.264+00:00","call_fSjctXXwoJ1ltJaafDkIzpZT","http_get","http://127.0.1.1:8080/cells/29/27","stigmergy","https://example.org/stigmark#stigmergyMarkerPattern","0.533333333333333",,
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","6823","react.ccrs.opportunistic.cycle_annotations","277","2026-06-26T18:32:13.264+00:00","call_fSjctXXwoJ1ltJaafDkIzpZT","http_get",,,,,"2",
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","6846","react.ccrs.opportunistic.evaluate","278","2026-06-26T18:32:16.414+00:00","call_tSLgBNtWmnIDQ41Xg3G0Cn9c","http_get",,,,,,
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","6849","react.ccrs.opportunistic.classpath.resolved",,,,,,,,,"40",
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","6854","react.ccrs.opportunistic.detected","278","2026-06-26T18:32:16.414+00:00","call_tSLgBNtWmnIDQ41Xg3G0Cn9c","http_get","http://127.0.1.1:8080/cells/29/29","stigmergy","https://example.org/stigmark#stigmergyMarkerPattern","0.533333333333333",,
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","6855","react.ccrs.opportunistic.detected","278","2026-06-26T18:32:16.414+00:00","call_tSLgBNtWmnIDQ41Xg3G0Cn9c","http_get","http://127.0.1.1:8080/cells/29/27","stigmergy","https://example.org/stigmark#stigmergyMarkerPattern","0.533333333333333",,
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","6856","react.ccrs.opportunistic.cycle_annotations","278","2026-06-26T18:32:16.414+00:00","call_tSLgBNtWmnIDQ41Xg3G0Cn9c","http_get",,,,,"2",
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","6879","react.ccrs.opportunistic.evaluate","279","2026-06-26T18:32:19.784+00:00","call_fwhx2ANmKCXn6K6kE96qypgL","http_get",,,,,,
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","6882","react.ccrs.opportunistic.classpath.resolved",,,,,,,,,"40",
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","6887","react.ccrs.opportunistic.detected","279","2026-06-26T18:32:19.784+00:00","call_fwhx2ANmKCXn6K6kE96qypgL","http_get","http://127.0.1.1:8080/cells/29/27","stigmergy","https://example.org/stigmark#stigmergyMarkerPattern","0.533333333333333",,
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","6888","react.ccrs.opportunistic.detected","279","2026-06-26T18:32:19.784+00:00","call_fwhx2ANmKCXn6K6kE96qypgL","http_get","http://127.0.1.1:8080/cells/29/29","stigmergy","https://example.org/stigmark#stigmergyMarkerPattern","0.533333333333333",,
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","6889","react.ccrs.opportunistic.cycle_annotations","279","2026-06-26T18:32:19.784+00:00","call_fwhx2ANmKCXn6K6kE96qypgL","http_get",,,,,"2",
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","6912","react.ccrs.opportunistic.evaluate","280","2026-06-26T18:32:23.642+00:00","call_6LFXxXmHH90rdLyUa5wxe5Zo","http_get",,,,,,
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","6915","react.ccrs.opportunistic.classpath.resolved",,,,,,,,,"40",
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","6920","react.ccrs.opportunistic.detected","280","2026-06-26T18:32:23.642+00:00","call_6LFXxXmHH90rdLyUa5wxe5Zo","http_get","http://127.0.1.1:8080/cells/29/29","stigmergy","https://example.org/stigmark#stigmergyMarkerPattern","0.533333333333333",,
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","6921","react.ccrs.opportunistic.detected","280","2026-06-26T18:32:23.642+00:00","call_6LFXxXmHH90rdLyUa5wxe5Zo","http_get","http://127.0.1.1:8080/cells/29/27","stigmergy","https://example.org/stigmark#stigmergyMarkerPattern","0.533333333333333",,
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","6922","react.ccrs.opportunistic.cycle_annotations","280","2026-06-26T18:32:23.642+00:00","call_6LFXxXmHH90rdLyUa5wxe5Zo","http_get",,,,,"2",
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","6945","react.ccrs.opportunistic.evaluate","281","2026-06-26T18:32:26.506+00:00","call_EcatHUK3D9Q27CrbPgglWsMA","http_get",,,,,,
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","6948","react.ccrs.opportunistic.classpath.resolved",,,,,,,,,"40",
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","6953","react.ccrs.opportunistic.detected","281","2026-06-26T18:32:26.506+00:00","call_EcatHUK3D9Q27CrbPgglWsMA","http_get","http://127.0.1.1:8080/cells/29/27","stigmergy","https://example.org/stigmark#stigmergyMarkerPattern","0.533333333333333",,
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","6954","react.ccrs.opportunistic.detected","281","2026-06-26T18:32:26.506+00:00","call_EcatHUK3D9Q27CrbPgglWsMA","http_get","http://127.0.1.1:8080/cells/29/29","stigmergy","https://example.org/stigmark#stigmergyMarkerPattern","0.533333333333333",,
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","6955","react.ccrs.opportunistic.cycle_annotations","281","2026-06-26T18:32:26.506+00:00","call_EcatHUK3D9Q27CrbPgglWsMA","http_get",,,,,"2",
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","6978","react.ccrs.opportunistic.evaluate","282","2026-06-26T18:32:30.106+00:00","call_3jTWktmC9fONCNbUhgZ54CDC","http_get",,,,,,
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","6981","react.ccrs.opportunistic.classpath.resolved",,,,,,,,,"40",
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","6986","react.ccrs.opportunistic.detected","282","2026-06-26T18:32:30.106+00:00","call_3jTWktmC9fONCNbUhgZ54CDC","http_get","http://127.0.1.1:8080/cells/29/27","stigmergy","https://example.org/stigmark#stigmergyMarkerPattern","0.533333333333333",,
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","6987","react.ccrs.opportunistic.detected","282","2026-06-26T18:32:30.106+00:00","call_3jTWktmC9fONCNbUhgZ54CDC","http_get","http://127.0.1.1:8080/cells/29/29","stigmergy","https://example.org/stigmark#stigmergyMarkerPattern","0.533333333333333",,
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","6988","react.ccrs.opportunistic.cycle_annotations","282","2026-06-26T18:32:30.106+00:00","call_3jTWktmC9fONCNbUhgZ54CDC","http_get",,,,,"2",
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","7011","react.ccrs.opportunistic.evaluate","283","2026-06-26T18:32:33.242+00:00","call_pV3XaUbfvLYdL0G2jfhRCAVP","http_get",,,,,,
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","7014","react.ccrs.opportunistic.classpath.resolved",,,,,,,,,"40",
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","7019","react.ccrs.opportunistic.detected","283","2026-06-26T18:32:33.242+00:00","call_pV3XaUbfvLYdL0G2jfhRCAVP","http_get","http://127.0.1.1:8080/cells/29/29","stigmergy","https://example.org/stigmark#stigmergyMarkerPattern","0.533333333333333",,
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","7020","react.ccrs.opportunistic.detected","283","2026-06-26T18:32:33.242+00:00","call_pV3XaUbfvLYdL0G2jfhRCAVP","http_get","http://127.0.1.1:8080/cells/29/27","stigmergy","https://example.org/stigmark#stigmergyMarkerPattern","0.533333333333333",,
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","7021","react.ccrs.opportunistic.cycle_annotations","283","2026-06-26T18:32:33.242+00:00","call_pV3XaUbfvLYdL0G2jfhRCAVP","http_get",,,,,"2",
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","7044","react.ccrs.opportunistic.evaluate","284","2026-06-26T18:32:37.059+00:00","call_923IxqulEP4o3kAIXHTAbsMk","http_get",,,,,,
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","7047","react.ccrs.opportunistic.classpath.resolved",,,,,,,,,"40",
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","7052","react.ccrs.opportunistic.detected","284","2026-06-26T18:32:37.059+00:00","call_923IxqulEP4o3kAIXHTAbsMk","http_get","http://127.0.1.1:8080/cells/29/29","stigmergy","https://example.org/stigmark#stigmergyMarkerPattern","0.533333333333333",,
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","7053","react.ccrs.opportunistic.detected","284","2026-06-26T18:32:37.059+00:00","call_923IxqulEP4o3kAIXHTAbsMk","http_get","http://127.0.1.1:8080/cells/29/27","stigmergy","https://example.org/stigmark#stigmergyMarkerPattern","0.533333333333333",,
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","7054","react.ccrs.opportunistic.cycle_annotations","284","2026-06-26T18:32:37.059+00:00","call_923IxqulEP4o3kAIXHTAbsMk","http_get",,,,,"2",
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","7077","react.ccrs.opportunistic.evaluate","285","2026-06-26T18:32:41.177+00:00","call_EdPgdLnvgaeLvffJZRWeSyUp","http_post",,,,,,
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","7079","react.ccrs.opportunistic.skipped","285","2026-06-26T18:32:41.177+00:00","call_EdPgdLnvgaeLvffJZRWeSyUp","http_post",,,,,,"invalid_turtle"
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","7089","react.ccrs.opportunistic.evaluate","286","2026-06-26T18:32:44.276+00:00","call_nRzMGTQ1OJkiDiNzEdqyMsHa","http_get",,,,,,
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","7092","react.ccrs.opportunistic.classpath.resolved",,,,,,,,,"40",
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","7097","react.ccrs.opportunistic.detected","286","2026-06-26T18:32:44.276+00:00","call_nRzMGTQ1OJkiDiNzEdqyMsHa","http_get","http://127.0.1.1:8080/cells/29/26","stigmergy","https://example.org/stigmark#stigmergyMarkerPattern","0.533333333333333",,
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","7098","react.ccrs.opportunistic.detected","286","2026-06-26T18:32:44.276+00:00","call_nRzMGTQ1OJkiDiNzEdqyMsHa","http_get","http://127.0.1.1:8080/cells/29/28","stigmergy","https://example.org/stigmark#stigmergyMarkerPattern","0.533333333333333",,
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","7099","react.ccrs.opportunistic.cycle_annotations","286","2026-06-26T18:32:44.276+00:00","call_nRzMGTQ1OJkiDiNzEdqyMsHa","http_get",,,,,"2",
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","7122","react.ccrs.opportunistic.evaluate","287","2026-06-26T18:32:47.262+00:00","call_YcTWr75ZqrwP2pJ1lcTNm20h","http_get",,,,,,
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","7125","react.ccrs.opportunistic.classpath.resolved",,,,,,,,,"40",
